read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_705_start19765483_len10000,19765483,19765490,7,60,0.05389999970793724,False,noncoding,minimap2
read_706_start13791770_len10000,13791770,13791771,1,60,0.05180000141263008,False,noncoding,minimap2
read_707_start29990124_len10000,29990124,29990125,1,60,0.050999999046325684,False,noncoding,minimap2
read_708_start32784434_len10000,32784434,32784435,1,60,0.04960000142455101,False,noncoding,minimap2
read_709_start28406398_len10000,28406398,28406399,1,60,0.04699999839067459,False,noncoding,minimap2
read_710_start30679046_len10000,30679046,30679050,4,60,0.052299998700618744,False,noncoding,minimap2
read_712_start44584189_len10000,44584189,44584190,1,60,0.05130000039935112,False,noncoding,minimap2
read_713_start39934648_len10000,39934648,39934652,4,60,0.04740000143647194,False,noncoding,minimap2
read_714_start44730721_len10000,44730721,44730722,1,60,0.049300000071525574,False,noncoding,minimap2
read_715_start11722537_len10000,11722537,11722538,1,60,0.05350000038743019,False,noncoding,minimap2
read_715_start11722537_len10000,11722537,12149637,427100,0,0.07020000368356705,False,noncoding,minimap2
read_715_start11722537_len10000,11722537,11840634,118097,0,0.07100000232458115,False,noncoding,minimap2
read_716_start16306293_len10000,16306293,16307606,1313,60,0.06679999828338623,False,noncoding,minimap2
read_716_start16306293_len10000,16306293,16314011,7718,60,0.04910000041127205,False,noncoding,minimap2
read_716_start16306293_len10000,16306293,16306294,1,60,0.04520000144839287,False,noncoding,minimap2
read_717_start30834859_len10000,30834859,30834860,1,60,0.05209999904036522,False,noncoding,minimap2
read_718_start45009419_len10000,45009419,45009420,1,60,0.049300000071525574,False,noncoding,minimap2
read_719_start12494233_len10000,12494233,12494237,4,60,0.048500001430511475,False,noncoding,minimap2
read_719_start12494233_len10000,12494233,12359924,134309,0,0.05429999902844429,False,noncoding,minimap2
read_720_start19071560_len10000,19071560,19071561,1,60,0.050700001418590546,False,noncoding,minimap2
read_721_start43245341_len10000,43245341,43245345,4,60,0.0502999983727932,False,noncoding,minimap2
read_722_start34632499_len10000,34632499,34632500,1,60,0.04919999837875366,False,noncoding,minimap2
read_725_start12083647_len10000,12083647,12083648,1,60,0.05079999938607216,False,noncoding,minimap2
read_726_start44571007_len10000,44571007,44571008,1,60,0.0494999997317791,False,noncoding,minimap2
read_727_start29199365_len10000,29199365,29199366,1,60,0.0494999997317791,False,noncoding,minimap2
