read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_1257_start33243291_len10000,33243291,33243297,6,60,0.0461,False,noncoding,ngmlr
read_1259_start29472053_len10000,29472053,29472054,1,60,0.0523,False,noncoding,ngmlr
read_1260_start11021845_len10000,11021845,11021846,1,60,0.0478,False,noncoding,ngmlr
read_1262_start50129528_len10000,50129528,50129537,9,60,0.0487,False,noncoding,ngmlr
read_1263_start33938054_len10000,33938054,33938056,2,60,0.0517,False,noncoding,ngmlr
read_1265_start43842376_len10000,43842376,43842385,9,60,0.0487,False,noncoding,ngmlr
read_1269_start35388699_len10000,35388699,35388705,6,59,0.0502,False,noncoding,ngmlr
read_1270_start44580319_len10000,44580319,44580326,7,60,0.0452,False,noncoding,ngmlr
read_1271_start39022540_len10000,39022540,39022545,5,52,0.0536,False,noncoding,ngmlr
read_1272_start37504353_len10000,37504353,37504354,1,60,0.0489,False,noncoding,ngmlr
read_1274_start44737529_len10000,44737529,44737537,8,58,0.0496,False,noncoding,ngmlr
read_1276_start34442142_len10000,34442142,34442145,3,60,0.0489,False,noncoding,ngmlr
read_1277_start15239526_len10000,15239526,15239527,1,53,0.0489,False,noncoding,ngmlr
read_1278_start12428159_len10000,12428159,12428161,2,60,0.0495,False,noncoding,ngmlr
read_1279_start22459052_len10000,22459052,22459057,5,60,0.0453,False,noncoding,ngmlr
read_1280_start37086380_len10000,37086380,37086385,5,60,0.0523,False,noncoding,ngmlr
read_1282_start49576285_len10000,49576285,49576293,8,60,0.0475,False,noncoding,ngmlr
read_1283_start34887941_len10000,34887941,34887942,1,60,0.0507,False,noncoding,ngmlr
read_1284_start20789058_len10000,20789058,20789059,1,60,0.0523,False,noncoding,ngmlr
read_1285_start38679396_len10000,38679396,38679397,1,60,0.0493,False,noncoding,ngmlr
read_1286_start30804355_len10000,30804355,30804356,1,60,0.0496,False,noncoding,ngmlr
read_1287_start41916091_len10000,41916091,41916097,6,60,0.0486,False,noncoding,ngmlr
read_1288_start39482281_len10000,39482281,39482289,8,60,0.0519,False,noncoding,ngmlr
read_1289_start19775825_len10000,19775825,19775826,1,58,0.0484,False,noncoding,ngmlr
read_1290_start33114596_len10000,33114596,33114597,1,60,0.0446,False,noncoding,ngmlr
read_1291_start48689661_len10000,48689661,48689665,4,60,0.0502,False,noncoding,ngmlr
read_1292_start18527692_len10000,18527692,18527697,5,5,0.0518,False,noncoding,ngmlr
read_1294_start13102154_len10000,13102154,13102161,7,10,0.0484,False,noncoding,ngmlr
read_1296_start21248934_len10000,21248934,21248935,1,7,0.0489,False,noncoding,ngmlr
read_1297_start15936995_len10000,15936995,15937001,6,29,0.0502,False,noncoding,ngmlr
read_1299_start44914235_len10000,44914235,44914241,6,60,0.0542,False,noncoding,ngmlr
read_1300_start38665769_len10000,38665769,38665783,14,60,0.0469,False,noncoding,ngmlr
read_1301_start32122135_len10000,32122135,32122136,1,60,0.0525,False,noncoding,ngmlr
read_1304_start34386820_len10000,34386820,34386821,1,59,0.0475,False,noncoding,ngmlr
read_1305_start29503546_len10000,29503546,29503553,7,60,0.0539,False,noncoding,ngmlr
read_1306_start45315565_len10000,45315565,45315569,4,60,0.0422,False,noncoding,ngmlr
read_1307_start12271861_len10000,12271861,12274934,3073,6,0.0302,False,noncoding,ngmlr
read_1310_start30640578_len10000,30640578,30640579,1,60,0.0494,False,noncoding,ngmlr
read_1311_start47171579_len10000,47171579,47171585,6,60,0.0517,False,noncoding,ngmlr
read_1312_start28427392_len10000,28427392,28427395,3,60,0.0514,False,noncoding,ngmlr
read_1315_start45731073_len10000,45731073,45731074,1,60,0.0525,False,noncoding,ngmlr
read_1316_start26062750_len10000,26062750,26062753,3,60,0.0506,False,noncoding,ngmlr
read_1317_start29091034_len10000,29091034,29091041,7,60,0.0493,False,noncoding,ngmlr
read_1318_start37624455_len10000,37624455,37624456,1,60,0.0495,False,noncoding,ngmlr
read_1319_start16996631_len10000,16996631,16996632,1,58,0.049,False,noncoding,ngmlr
read_1320_start27257048_len10000,27257048,27257057,9,60,0.0475,False,noncoding,ngmlr
read_1321_start29657763_len10000,29657763,29657764,1,60,0.0493,False,noncoding,ngmlr
read_1323_start22266755_len10000,22266755,22266756,1,40,0.0534,False,noncoding,ngmlr
read_1324_start32532531_len10000,32532531,32532532,1,60,0.0534,False,noncoding,ngmlr
read_1325_start13267410_len10000,13267410,13267411,1,24,0.0496,False,noncoding,ngmlr
read_1327_start19249510_len10000,19249510,19249511,1,60,0.0485,False,noncoding,ngmlr
read_1329_start30543871_len10000,30543871,30543873,2,60,0.051,False,noncoding,ngmlr
read_1331_start39185969_len10000,39185969,39185972,3,60,0.0468,False,noncoding,ngmlr
read_1333_start26831068_len10000,26831068,26831073,5,60,0.0466,False,noncoding,ngmlr
read_1334_start45664203_len10000,45664203,45664209,6,60,0.0517,False,noncoding,ngmlr
read_1335_start14377389_len10000,14377389,14377396,7,3,0.0546,False,noncoding,ngmlr
read_1338_start48072849_len10000,48072849,48072850,1,60,0.0487,False,noncoding,ngmlr
read_1339_start16924883_len10000,16924883,16924884,1,60,0.0498,False,noncoding,ngmlr
read_1342_start45346623_len10000,45346623,45346625,2,60,0.0546,False,noncoding,ngmlr
read_1343_start36165169_len10000,36165169,36165170,1,60,0.0481,False,noncoding,ngmlr
read_1345_start20223993_len10000,20223993,20224002,9,60,0.0494,False,noncoding,ngmlr
read_1346_start15317740_len10000,15317740,15317745,5,57,0.0509,False,noncoding,ngmlr
read_1347_start34274000_len10000,34274000,34274001,1,60,0.0548,False,noncoding,ngmlr
read_1348_start38673594_len10000,38673594,38673601,7,60,0.0471,False,noncoding,ngmlr
read_1351_start27732530_len10000,27732530,27732531,1,60,0.0508,False,noncoding,ngmlr
read_1352_start32895715_len10000,32895715,32895716,1,58,0.0502,False,noncoding,ngmlr
read_1353_start23677623_len10000,23677623,23677624,1,60,0.05,False,noncoding,ngmlr
read_1354_start49128460_len10000,49128460,49128465,5,60,0.0471,False,noncoding,ngmlr
read_1355_start26209048_len10000,26209048,26209057,9,60,0.0492,False,noncoding,ngmlr
read_1356_start40244680_len10000,40244680,40244689,9,60,0.0539,False,noncoding,ngmlr
read_1357_start46299708_len10000,46299708,46299713,5,60,0.0523,False,noncoding,ngmlr
read_1358_start42127927_len10000,42127927,42127928,1,36,0.0483,False,noncoding,ngmlr
read_1360_start44127183_len10000,44127183,44127185,2,60,0.0495,False,noncoding,ngmlr
read_1361_start27169426_len10000,27169426,27169427,1,60,0.0487,False,noncoding,ngmlr
read_1362_start41476083_len10000,41476083,41476084,1,60,0.0527,False,noncoding,ngmlr
read_1363_start19258503_len10000,19258503,19258504,1,60,0.048,False,noncoding,ngmlr
read_1364_start39874883_len10000,39874883,39874884,1,60,0.0469,False,noncoding,ngmlr
read_1365_start36106330_len10000,36106330,36106337,7,60,0.0508,False,noncoding,ngmlr
read_1366_start18817625_len10000,18817625,18817633,8,5,0.0511,False,noncoding,ngmlr
read_1367_start22123252_len10000,22123252,22123255,3,60,0.0506,False,noncoding,ngmlr
read_1369_start30657078_len10000,30657078,30657079,1,60,0.051,False,noncoding,ngmlr
read_1370_start39422206_len10000,39422206,39422209,3,59,0.0496,False,noncoding,ngmlr
read_1371_start33805477_len10000,33805477,33805478,1,60,0.0513,False,noncoding,ngmlr
read_1374_start41005421_len10000,41005421,41005425,4,60,0.046,False,noncoding,ngmlr
read_1375_start10511377_len10000,10511377,10511378,1,60,0.0523,False,noncoding,ngmlr
read_1376_start33600982_len10000,33600982,33600984,2,60,0.0505,False,noncoding,ngmlr
read_1377_start40342683_len10000,40342683,40342689,6,60,0.0489,False,noncoding,ngmlr
read_1378_start22933048_len10000,22933048,22933057,9,60,0.0479,False,noncoding,ngmlr
read_1379_start37609489_len10000,37609489,37609490,1,60,0.0474,False,noncoding,ngmlr
read_1381_start24746864_len10000,24746864,24746875,11,60,0.0456,False,noncoding,ngmlr
read_1383_start35998802_len10000,35998802,35998803,1,60,0.0485,False,noncoding,ngmlr
read_1384_start25136538_len10000,25136538,25136545,7,60,0.0521,False,noncoding,ngmlr
read_1385_start29412904_len10000,29412904,29412916,12,42,0.05,False,noncoding,ngmlr
read_1386_start44284505_len10000,44284505,44284516,11,60,0.0521,False,noncoding,ngmlr
read_1387_start29279418_len10000,29279418,29279427,9,60,0.0471,False,noncoding,ngmlr
read_1388_start24142208_len10000,24142208,24142209,1,60,0.0502,False,noncoding,ngmlr
read_1389_start25232596_len10000,25232596,25232597,1,51,0.0512,False,noncoding,ngmlr
read_1391_start34590125_len10000,34590125,34590129,4,60,0.0499,False,noncoding,ngmlr
read_1392_start11612493_len10000,11612493,11612497,4,60,0.0509,False,noncoding,ngmlr
read_1393_start10681366_len10000,10681366,10681367,1,43,0.0505,False,noncoding,ngmlr
read_1394_start39249677_len10000,39249677,39249681,4,60,0.0541,False,noncoding,ngmlr
read_1395_start48310361_len10000,48310361,48310370,9,60,0.0513,False,noncoding,ngmlr
read_1396_start49308188_len10000,49308188,49308193,5,60,0.0489,False,noncoding,ngmlr
read_1400_start14036426_len10000,14036426,14036433,7,9,0.0524,False,noncoding,ngmlr
read_1401_start28017193_len10000,28017193,28017201,8,60,0.0481,False,noncoding,ngmlr
read_1402_start28833819_len10000,28833819,28833826,7,60,0.0504,False,noncoding,ngmlr
read_1403_start30028904_len10000,30028904,30028913,9,60,0.0485,False,noncoding,ngmlr
read_1404_start26450590_len10000,26450590,26450593,3,57,0.0472,False,noncoding,ngmlr
read_1405_start33676296_len10000,33676296,33676305,9,60,0.047,False,noncoding,ngmlr
read_1406_start44884550_len10000,44884550,44884551,1,60,0.0508,False,noncoding,ngmlr
read_1407_start14789226_len10000,14789226,14789233,7,10,0.025,False,noncoding,ngmlr
read_1408_start23972203_len10000,23972203,23972209,6,4,0.0527,False,noncoding,ngmlr
read_1410_start21677341_len10000,21677341,21677345,4,60,0.0505,False,noncoding,ngmlr
read_1412_start23495693_len10000,23495693,23495697,4,60,0.0505,False,noncoding,ngmlr
read_1413_start32448685_len10000,32448685,32448689,4,60,0.0509,False,noncoding,ngmlr
read_1414_start43459473_len10000,43459473,43459474,1,60,0.0516,False,noncoding,ngmlr
read_1415_start35737742_len10000,35737742,35737745,3,60,0.0526,False,noncoding,ngmlr
read_1416_start30648045_len10000,30648045,30648049,4,60,0.0515,False,noncoding,ngmlr
read_1420_start16562810_len10000,16562810,16562817,7,60,0.0488,False,noncoding,ngmlr
read_1421_start32965850_len10000,32965850,32965857,7,60,0.0491,False,noncoding,ngmlr
read_1422_start42488648_len10000,42488648,42488657,9,58,0.0481,False,noncoding,ngmlr
read_1423_start29242667_len10000,29242667,29242673,6,60,0.0497,False,noncoding,ngmlr
read_1424_start47306555_len10000,47306555,47306562,7,60,0.0455,False,noncoding,ngmlr
read_1425_start30907428_len10000,30907428,30907429,1,60,0.0513,False,noncoding,ngmlr
read_1426_start39809611_len10000,39809611,39809619,8,60,0.0495,False,noncoding,ngmlr
read_1427_start20923407_len10000,20923407,20923409,2,59,0.0562,False,noncoding,ngmlr
read_1428_start41766791_len10000,41766791,41766792,1,60,0.0503,False,noncoding,ngmlr
read_1429_start38245172_len10000,38245172,38245176,4,60,0.0489,False,noncoding,ngmlr
read_1430_start34420220_len10000,34420220,34420225,5,60,0.0508,False,noncoding,ngmlr
read_1431_start14067524_len10000,14067524,14067525,1,4,0.051,False,noncoding,ngmlr
read_1432_start31358719_len10000,31358719,31358721,2,60,0.0508,False,noncoding,ngmlr
read_1433_start50764072_len10000,50764072,50764081,9,60,0.0507,False,noncoding,ngmlr
read_1434_start30542150_len10000,30542150,30542151,1,60,0.0481,False,noncoding,ngmlr
read_1435_start35285433_len10000,35285433,35285441,8,60,0.0514,False,noncoding,ngmlr
read_1437_start17836358_len10000,17836358,17836359,1,60,0.0481,False,noncoding,ngmlr
read_1438_start12606785_len10000,12606785,12606786,1,54,0.0533,False,noncoding,ngmlr
read_1441_start32274671_len10000,32274671,32274673,2,60,0.0522,False,noncoding,ngmlr
read_1442_start16021072_len10000,16021072,16021074,2,48,0.0453,False,noncoding,ngmlr
read_1443_start18363370_len10000,18363370,18363377,7,4,0.0474,False,noncoding,ngmlr
read_1444_start40142716_len10000,40142716,40142721,5,60,0.0488,False,noncoding,ngmlr
read_1445_start27506649_len10000,27506649,27506657,8,59,0.0544,False,noncoding,ngmlr
read_1447_start27436937_len10000,27436937,27436945,8,60,0.0518,False,noncoding,ngmlr
read_1448_start49737897_len10000,49737897,49737905,8,60,0.0476,False,noncoding,ngmlr
read_1451_start38026970_len10000,38026970,38026983,13,60,0.0504,False,noncoding,ngmlr
read_1452_start42229866_len10000,42229866,42229873,7,60,0.0462,False,noncoding,ngmlr
read_1453_start38954241_len10000,38954241,38954242,1,48,0.0464,False,noncoding,ngmlr
read_1454_start38777880_len10000,38777880,38777889,9,60,0.0485,False,noncoding,ngmlr
read_1455_start20341038_len10000,20341038,20341041,3,4,0.048,False,noncoding,ngmlr
read_1456_start16014583_len10000,16014583,16014585,2,57,0.057,False,noncoding,ngmlr
read_1457_start31788774_len10000,31788774,31788775,1,60,0.0513,False,noncoding,ngmlr
read_1458_start25158769_len10000,25158769,25158770,1,60,0.0494,False,noncoding,ngmlr
read_1459_start26731738_len10000,26731738,26731745,7,60,0.0512,False,noncoding,ngmlr
read_1461_start43616538_len10000,43616538,43616545,7,59,0.0542,False,noncoding,ngmlr
read_1462_start17942542_len10000,17942542,17942545,3,60,0.0498,False,noncoding,ngmlr
read_1463_start47079095_len10000,47079095,47079099,4,60,0.0502,False,noncoding,ngmlr
read_1464_start45850635_len10000,45850635,45850641,6,60,0.0497,False,noncoding,ngmlr
read_1465_start33845548_len10000,33845548,33845553,5,59,0.0506,False,noncoding,ngmlr
read_1466_start38143638_len10000,38143638,38143639,1,60,0.0493,False,noncoding,ngmlr
read_1469_start27150317_len10000,27150317,27150324,7,60,0.0491,False,noncoding,ngmlr
read_1470_start42264589_len10000,42264589,42264593,4,60,0.05,False,noncoding,ngmlr
read_1471_start25284316_len10000,25284316,25284321,5,48,0.0506,False,noncoding,ngmlr
read_1472_start26007031_len10000,26007031,26007032,1,60,0.0508,False,noncoding,ngmlr
read_1473_start43906617_len10000,43906617,43906625,8,60,0.0485,False,noncoding,ngmlr
read_1476_start36017798_len10000,36017798,36017799,1,60,0.0509,False,noncoding,ngmlr
read_1477_start37170790_len10000,37170790,37170791,1,60,0.0492,False,noncoding,ngmlr
read_1482_start47410425_len10000,47410425,47410433,8,60,0.0487,False,noncoding,ngmlr
read_1484_start32100826_len10000,32100826,32100833,7,60,0.051,False,noncoding,ngmlr
read_1485_start33929231_len10000,33929231,33929233,2,60,0.0502,False,noncoding,ngmlr
read_1487_start17814255_len10000,17814255,17814257,2,60,0.0489,False,noncoding,ngmlr
read_1488_start13352765_len10000,13352765,13352769,4,8,0.0508,False,noncoding,ngmlr
read_1490_start17802213_len10000,17802213,17802214,1,60,0.0473,False,noncoding,ngmlr
read_1491_start50233324_len10000,50233324,50233329,5,59,0.0479,False,noncoding,ngmlr
read_1492_start41762841_len10000,41762841,41762849,8,60,0.0508,False,noncoding,ngmlr
read_1493_start45452799_len10000,45452799,45452801,2,60,0.0499,False,noncoding,ngmlr
read_1494_start42815246_len10000,42815246,42815249,3,60,0.0548,False,noncoding,ngmlr
read_1495_start21192765_len10000,21192765,21192769,4,4,0.0522,False,noncoding,ngmlr
read_1496_start37694141_len10000,37694141,37694145,4,60,0.0494,False,noncoding,ngmlr
read_1498_start40059155_len10000,40059155,40059156,1,60,0.0482,False,noncoding,ngmlr
read_1500_start29969589_len10000,29969589,29969590,1,60,0.0443,False,noncoding,ngmlr
read_1501_start38126013_len10000,38126013,38126017,4,60,0.0513,False,noncoding,ngmlr
read_1502_start29094432_len10000,29094432,29094436,4,60,0.0514,False,noncoding,ngmlr
read_1504_start40767860_len10000,40767860,40767861,1,58,0.0499,False,noncoding,ngmlr
read_1505_start48522611_len10000,48522611,48522612,1,60,0.0514,False,noncoding,ngmlr
read_1506_start26758997_len10000,26758997,26758998,1,60,0.0494,False,noncoding,ngmlr
read_1507_start28249904_len10000,28249904,28249905,1,60,0.0476,False,noncoding,ngmlr
read_1508_start31821599_len10000,31821599,31821601,2,60,0.0513,False,noncoding,ngmlr
read_1509_start46016428_len10000,46016428,46016433,5,60,0.0545,False,noncoding,ngmlr
read_1510_start46350814_len10000,46350814,46350817,3,60,0.0494,False,noncoding,ngmlr
read_1511_start31929487_len10000,31929487,31929489,2,60,0.045,False,noncoding,ngmlr
read_1512_start34510960_len10000,34510960,34510961,1,60,0.0486,False,noncoding,ngmlr
read_1513_start42221474_len10000,42221474,42221475,1,60,0.0499,False,noncoding,ngmlr
read_1515_start33702651_len10000,33702651,33702660,9,60,0.0503,False,noncoding,ngmlr
read_1517_start17151847_len10000,17151847,17151850,3,60,0.0504,False,noncoding,ngmlr
read_1518_start23513035_len10000,23513035,23513041,6,60,0.0509,False,noncoding,ngmlr
read_1519_start15317128_len10000,15317128,15317137,9,56,0.0534,False,noncoding,ngmlr
read_1520_start39203185_len10000,39203185,39203186,1,60,0.0477,False,noncoding,ngmlr
read_1521_start33006057_len10000,33006057,33006068,11,60,0.0464,False,noncoding,ngmlr
read_1524_start29174258_len10000,29174258,29174260,2,59,0.0489,False,noncoding,ngmlr
read_1525_start23712220_len10000,23712220,23712228,8,59,0.052,False,noncoding,ngmlr
read_1526_start30355840_len10000,30355840,30355841,1,60,0.0475,False,noncoding,ngmlr
read_1527_start36365650_len10000,36365650,36365652,2,60,0.0533,False,noncoding,ngmlr
read_1528_start47162806_len10000,47162806,47162807,1,60,0.0496,False,noncoding,ngmlr
read_1529_start30695611_len10000,30695611,30695617,6,60,0.0504,False,noncoding,ngmlr
read_1530_start36270286_len10000,36270286,36270289,3,60,0.0499,False,noncoding,ngmlr
read_1531_start20833141_len10000,20833141,20833142,1,60,0.0529,False,noncoding,ngmlr
read_1532_start35973931_len10000,35973931,35973939,8,60,0.0515,False,noncoding,ngmlr
read_1533_start29242446_len10000,29242446,29242449,3,60,0.0488,False,noncoding,ngmlr
read_1534_start15779549_len10000,15779549,15779553,4,60,0.0498,False,noncoding,ngmlr
read_1535_start12310386_len10000,12310386,12310387,1,6,0.0472,False,noncoding,ngmlr
read_1536_start48480024_len10000,48480024,48480033,9,60,0.0492,False,noncoding,ngmlr
read_1537_start34955975_len10000,34955975,34955976,1,60,0.051,False,noncoding,ngmlr
read_1538_start48264482_len10000,48264482,48264483,1,60,0.0497,False,noncoding,ngmlr
read_1540_start32842303_len10000,32842303,32842306,3,60,0.0467,False,noncoding,ngmlr
read_1542_start12874076_len10000,12874076,12874081,5,33,0.0508,False,noncoding,ngmlr
read_1543_start15972347_len10000,15972347,15972353,6,54,0.0467,False,noncoding,ngmlr
read_1544_start25370530_len10000,25370530,25370531,1,60,0.0485,False,noncoding,ngmlr
read_1545_start46447736_len10000,46447736,46447745,9,60,0.0518,False,noncoding,ngmlr
read_1546_start25771641_len10000,25771641,25771649,8,60,0.0494,False,noncoding,ngmlr
read_1547_start20467634_len10000,20467634,20467635,1,60,0.0489,False,noncoding,ngmlr
read_1549_start46754448_len10000,46754448,46754449,1,60,0.0497,False,noncoding,ngmlr
read_1550_start38359190_len10000,38359190,38359191,1,51,0.0504,False,noncoding,ngmlr
read_1551_start42727046_len10000,42727046,42727047,1,60,0.0508,False,noncoding,ngmlr
read_1552_start34198877_len10000,34198877,34198881,4,60,0.0479,False,noncoding,ngmlr
read_1553_start17638465_len10000,17638465,17638466,1,60,0.0517,False,noncoding,ngmlr
read_1554_start23856765_len10000,23856765,23856769,4,60,0.0489,False,noncoding,ngmlr
read_1555_start50636341_len10000,50636341,50636342,1,56,0.0445,False,noncoding,ngmlr
read_1556_start29188870_len10000,29188870,29188871,1,60,0.0465,False,noncoding,ngmlr
read_1557_start32311982_len10000,32311982,32311986,4,60,0.0502,False,noncoding,ngmlr
read_1558_start19028775_len10000,19028775,19028776,1,43,0.0491,False,noncoding,ngmlr
read_1559_start19607359_len10000,19607359,19607361,2,60,0.053,False,noncoding,ngmlr
read_1560_start29319945_len10000,29319945,29319953,8,60,0.0477,False,noncoding,ngmlr
read_1561_start11805556_len10000,11805556,11805557,1,8,0.0503,False,noncoding,ngmlr
read_1562_start44781538_len10000,44781538,44781539,1,60,0.0506,False,noncoding,ngmlr
read_1563_start28999809_len10000,28999809,28999810,1,60,0.0475,False,noncoding,ngmlr
read_1566_start24721969_len10000,24721969,24721970,1,60,0.0508,False,noncoding,ngmlr
read_1567_start46842428_len10000,46842428,46842433,5,60,0.0503,False,noncoding,ngmlr
read_1568_start20846586_len10000,20846586,20846593,7,60,0.0514,False,noncoding,ngmlr
read_1569_start47756661_len10000,47756661,47756662,1,60,0.048,False,noncoding,ngmlr
read_1570_start18533175_len10000,18533175,18533179,4,7,0.0482,False,noncoding,ngmlr
read_1571_start45097507_len10000,45097507,45097508,1,60,0.05,False,noncoding,ngmlr
read_1572_start19007898_len10000,19007898,19007905,7,58,0.0507,False,noncoding,ngmlr
read_1573_start49374979_len10000,49374979,49374980,1,55,0.0516,False,noncoding,ngmlr
read_1574_start39862395_len10000,39862395,39862401,6,60,0.0508,False,noncoding,ngmlr
read_1576_start29900338_len10000,29900338,29900339,1,60,0.0486,False,noncoding,ngmlr
read_1578_start45397511_len10000,45397511,45397512,1,60,0.0522,False,noncoding,ngmlr
read_1579_start48452478_len10000,48452478,48452481,3,60,0.0498,False,noncoding,ngmlr
read_1581_start22362681_len10000,22362681,22362689,8,60,0.0539,False,noncoding,ngmlr
read_1582_start40401195_len10000,40401195,40401201,6,60,0.0536,False,noncoding,ngmlr
read_1583_start29276402_len10000,29276402,29276403,1,60,0.0497,False,noncoding,ngmlr
read_1584_start23958717_len10000,23958717,23958721,4,5,0.0516,False,noncoding,ngmlr
read_1585_start33422102_len10000,33422102,33422103,1,60,0.046,False,noncoding,ngmlr
read_1588_start16719085_len10000,16719085,16719089,4,60,0.0511,False,noncoding,ngmlr
read_1589_start33002784_len10000,33002784,33002785,1,60,0.051,False,noncoding,ngmlr
read_1590_start43567289_len10000,43567289,43567297,8,60,0.0532,False,noncoding,ngmlr
read_1593_start31629442_len10000,31629442,31629443,1,60,0.0496,False,noncoding,ngmlr
read_1594_start21854889_len10000,21854889,21854897,8,60,0.0497,False,noncoding,ngmlr
read_1595_start36770470_len10000,36770470,36770471,1,60,0.0493,False,noncoding,ngmlr
read_1596_start18879981_len10000,18879981,18879985,4,20,0.0485,False,noncoding,ngmlr
read_1598_start15602696_len10000,15602696,15602707,11,60,0.0494,False,noncoding,ngmlr
read_1600_start42801220_len10000,42801220,42801221,1,60,0.0499,False,noncoding,ngmlr
read_1601_start45059601_len10000,45059601,45059602,1,60,0.0488,False,noncoding,ngmlr
read_1602_start31715438_len10000,31715438,31715443,5,60,0.0513,False,noncoding,ngmlr
read_1604_start46219748_len10000,46219748,46219749,1,60,0.0482,False,noncoding,ngmlr
read_1605_start14708077_len10000,14708077,14708084,7,7,0.048,False,noncoding,ngmlr
read_1606_start39626679_len10000,39626679,39626680,1,60,0.0492,False,noncoding,ngmlr
read_1607_start50083233_len10000,50083233,50083234,1,60,0.0502,False,noncoding,ngmlr
read_1609_start30785950_len10000,30785950,30785953,3,60,0.0524,False,noncoding,ngmlr
read_1611_start11463314_len10000,11463314,11463317,3,60,0.0531,False,noncoding,ngmlr
read_1612_start38759630_len10000,38759630,38759633,3,60,0.0495,False,noncoding,ngmlr
read_1613_start32450418_len10000,32450418,32450419,1,60,0.0544,False,noncoding,ngmlr
read_1614_start44426880_len10000,44426880,44426881,1,60,0.0523,False,noncoding,ngmlr
read_1617_start17311333_len10000,17311333,17311334,1,60,0.0508,False,noncoding,ngmlr
read_1618_start14472558_len10000,14472558,14472561,3,5,0.0519,False,noncoding,ngmlr
read_1619_start23237064_len10000,23237064,23237073,9,60,0.0487,False,noncoding,ngmlr
read_1620_start48066427_len10000,48066427,48066433,6,60,0.0524,False,noncoding,ngmlr
read_1621_start50518090_len10000,50518090,50518097,7,60,0.0512,False,noncoding,ngmlr
read_1622_start17288370_len10000,17288370,17288374,4,60,0.0518,False,noncoding,ngmlr
read_1623_start22601187_len10000,22601187,22601195,8,60,0.0498,False,noncoding,ngmlr
read_1626_start43161977_len10000,43161977,43161985,8,60,0.0537,False,noncoding,ngmlr
read_1628_start14158793_len10000,14158793,14158801,8,7,0.0518,False,noncoding,ngmlr
read_1629_start42015298_len10000,42015298,42015299,1,60,0.0442,False,noncoding,ngmlr
read_1631_start27134505_len10000,27134505,27134513,8,60,0.0514,False,noncoding,ngmlr
read_1632_start28504930_len10000,28504930,28504931,1,60,0.0511,False,noncoding,ngmlr
read_1633_start41273961_len10000,41273961,41273969,8,60,0.0501,False,noncoding,ngmlr
read_1634_start13917696_len10000,13917696,13917697,1,11,0.0498,False,noncoding,ngmlr
read_1635_start17276277_len10000,17276277,17276278,1,60,0.0511,False,noncoding,ngmlr
read_1637_start24475976_len10000,24475976,24475985,9,54,0.0489,False,noncoding,ngmlr
read_1638_start48545215_len10000,48545215,48545217,2,60,0.0521,False,noncoding,ngmlr
read_1639_start37312556_len10000,37312556,37312561,5,60,0.0513,False,noncoding,ngmlr
read_1640_start50648008_len10000,50648008,50648017,9,60,0.0516,False,noncoding,ngmlr
read_1641_start39100156_len10000,39100156,39100163,7,60,0.051,False,noncoding,ngmlr
read_1642_start36641010_len10000,36641010,36641011,1,60,0.0499,False,noncoding,ngmlr
read_1643_start17260528_len10000,17260528,17260529,1,60,0.0488,False,noncoding,ngmlr
read_1645_start31841157_len10000,31841157,31841160,3,60,0.0497,False,noncoding,ngmlr
read_1646_start23548648_len10000,23548648,23548657,9,60,0.0474,False,noncoding,ngmlr
read_1648_start41002200_len10000,41002200,41002209,9,60,0.0519,False,noncoding,ngmlr
read_1649_start42028286_len10000,42028286,42028289,3,59,0.0514,False,noncoding,ngmlr
read_1650_start41356568_len10000,41356568,41356577,9,60,0.0503,False,noncoding,ngmlr
read_1651_start40910848_len10000,40910848,40910849,1,60,0.0551,False,noncoding,ngmlr
read_1652_start31896403_len10000,31896403,31896404,1,60,0.0456,False,noncoding,ngmlr
read_1653_start50490044_len10000,50490044,50490049,5,60,0.0498,False,noncoding,ngmlr
read_1654_start34268708_len10000,34268708,34268709,1,60,0.0475,False,noncoding,ngmlr
read_1655_start15030844_len10000,15030844,15030849,5,2,0.0475,False,noncoding,ngmlr
read_1656_start20374027_len10000,20374027,20374033,6,50,0.0534,False,noncoding,ngmlr
read_1657_start46028672_len10000,46028672,46028673,1,60,0.0468,False,noncoding,ngmlr
read_1658_start25423878_len10000,25423878,25423882,4,50,0.0485,False,noncoding,ngmlr
read_1661_start17887693_len10000,17887693,17887697,4,60,0.0475,False,noncoding,ngmlr
read_1664_start37240405_len10000,37240405,37240406,1,60,0.0508,False,noncoding,ngmlr
read_1665_start16226958_len10000,16226958,16226961,3,60,0.0526,False,noncoding,ngmlr
read_1666_start48677142_len10000,48677142,48677143,1,60,0.0523,False,noncoding,ngmlr
read_1667_start50243878_len10000,50243878,50243879,1,60,0.0511,False,noncoding,ngmlr
read_1668_start29145734_len10000,29145734,29145735,1,60,0.0504,False,noncoding,ngmlr
read_1670_start11478002_len10000,11478002,11478003,1,60,0.0504,False,noncoding,ngmlr
read_1671_start33420305_len10000,33420305,33420311,6,60,0.0433,False,noncoding,ngmlr
read_1672_start24588081_len10000,24588081,24588083,2,60,0.049,False,noncoding,ngmlr
read_1673_start27812818_len10000,27812818,27812819,1,60,0.0484,False,noncoding,ngmlr
read_1674_start21737907_len10000,21737907,21737908,1,60,0.0513,False,noncoding,ngmlr
